support,confidence,average_rules
0.020666666666666667,0.79,31.333333333333332
0.020666666666666667,0.8200000000000001,31.333333333333332
0.020666666666666667,0.85,31.333333333333332
0.020666666666666667,0.88,31.333333333333332
0.020666666666666667,0.9099999999999999,31.333333333333332
0.020666666666666667,0.94,31.333333333333332
0.020666666666666667,0.97,31.333333333333332
0.020666666666666667,1.0,21.0
0.023600000000000003,0.55,34.0
0.023600000000000003,0.5800000000000001,29.333333333333332
0.023600000000000003,0.61,29.333333333333332
0.023600000000000003,0.64,29.333333333333332
0.023600000000000003,0.67,29.333333333333332
0.023600000000000003,0.7,29.333333333333332
0.023600000000000003,0.73,29.333333333333332
0.023600000000000003,0.76,29.333333333333332
0.023600000000000003,0.79,29.333333333333332
0.023600000000000003,0.8200000000000001,29.333333333333332
0.023600000000000003,0.85,29.333333333333332
0.023600000000000003,0.88,29.333333333333332
0.023600000000000003,0.9099999999999999,29.333333333333332
0.023600000000000003,0.94,29.333333333333332
0.023600000000000003,0.97,29.333333333333332
0.023600000000000003,1.0,19.666666666666668
0.02653333333333334,0.55,33.0
0.02653333333333334,0.5800000000000001,28.333333333333332
0.02653333333333334,0.61,28.333333333333332
0.02653333333333334,0.64,28.333333333333332
0.02653333333333334,0.67,28.333333333333332
0.02653333333333334,0.7,28.333333333333332
0.02653333333333334,0.73,28.333333333333332
0.02653333333333334,0.76,28.333333333333332
0.02653333333333334,0.79,28.333333333333332
0.02653333333333334,0.8200000000000001,28.333333333333332
0.02653333333333334,0.85,28.333333333333332
0.02653333333333334,0.88,28.333333333333332
0.02653333333333334,0.9099999999999999,28.333333333333332
0.02653333333333334,0.94,28.333333333333332
0.02653333333333334,0.97,28.333333333333332
0.02653333333333334,1.0,19.0
0.02946666666666667,0.55,28.0
0.02946666666666667,0.5800000000000001,23.333333333333332
0.02946666666666667,0.61,23.333333333333332
0.02946666666666667,0.64,23.333333333333332
0.02946666666666667,0.67,23.333333333333332
0.02946666666666667,0.7,23.333333333333332
0.02946666666666667,0.73,23.333333333333332
0.02946666666666667,0.76,23.333333333333332
0.02946666666666667,0.79,23.333333333333332
0.02946666666666667,0.8200000000000001,23.333333333333332
0.02946666666666667,0.85,23.333333333333332
0.02946666666666667,0.88,23.333333333333332
0.02946666666666667,0.9099999999999999,23.333333333333332
0.02946666666666667,0.94,23.333333333333332
0.02946666666666667,0.97,23.333333333333332
0.02946666666666667,1.0,15.666666666666666
0.032400000000000005,0.55,28.0
0.032400000000000005,0.5800000000000001,23.333333333333332
0.032400000000000005,0.61,23.333333333333332
0.032400000000000005,0.64,23.333333333333332
0.032400000000000005,0.67,23.333333333333332
0.032400000000000005,0.7,23.333333333333332
0.032400000000000005,0.73,23.333333333333332
0.032400000000000005,0.76,23.333333333333332
0.032400000000000005,0.79,23.333333333333332
0.032400000000000005,0.8200000000000001,23.333333333333332
0.032400000000000005,0.85,23.333333333333332
0.032400000000000005,0.88,23.333333333333332
0.032400000000000005,0.9099999999999999,23.333333333333332
0.032400000000000005,0.94,23.333333333333332
0.032400000000000005,0.97,23.333333333333332
0.032400000000000005,1.0,15.666666666666666
0.035333333333333335,0.55,21.666666666666668
0.035333333333333335,0.5800000000000001,19.333333333333332
0.035333333333333335,0.61,19.333333333333332
0.035333333333333335,0.64,19.333333333333332
0.035333333333333335,0.67,19.333333333333332
0.035333333333333335,0.7,19.333333333333332
0.035333333333333335,0.73,19.333333333333332
0.035333333333333335,0.76,19.333333333333332
0.035333333333333335,0.79,19.333333333333332
0.035333333333333335,0.8200000000000001,19.333333333333332
0.035333333333333335,0.85,19.333333333333332
0.035333333333333335,0.88,19.333333333333332
0.035333333333333335,0.9099999999999999,19.333333333333332
0.035333333333333335,0.94,19.333333333333332
0.035333333333333335,0.97,19.333333333333332
