support,confidence,apriori_python_time,apyori_time,efficient_apriori_time
0.006,0.55,8.518454313278198,0.190047025680542,0.05652618408203125
0.006,0.5800000000000001,4.7874250411987305,0.19614958763122559,0.05912280082702637
0.006,0.61,5.508928060531616,0.18929719924926758,0.04982423782348633
0.006,0.64,6.126163721084595,0.20827984809875488,0.10335421562194824
0.006,0.67,5.922552585601807,0.2038288116455078,0.10215520858764648
0.006,0.7,5.467109680175781,0.33202552795410156,0.08532524108886719
0.006,0.73,5.886829853057861,0.33254337310791016,0.09080362319946289
0.006,0.76,6.215653419494629,0.3347935676574707,0.08563709259033203
0.006,0.79,6.118714332580566,0.34783387184143066,0.12140870094299316
0.006,0.8200000000000001,7.098024845123291,0.20345687866210938,0.07215690612792969
0.006,0.85,6.0139641761779785,0.1987619400024414,0.11422586441040039
0.006,0.88,3.971170663833618,0.1272907257080078,0.04312849044799805
0.006,0.9099999999999999,5.450894355773926,0.26456379890441895,0.07847261428833008
0.006,0.94,4.568465232849121,0.2196342945098877,0.10624051094055176
0.006,0.97,5.931996822357178,0.2760660648345947,0.09788727760314941
0.006,1.0,5.112101316452026,0.12478327751159668,0.04184579849243164
0.008933333333333335,0.55,3.963094711303711,0.07883095741271973,0.04110527038574219
0.008933333333333335,0.5800000000000001,3.9497644901275635,0.0797264575958252,0.033627986907958984
0.008933333333333335,0.61,3.4808292388916016,0.1192464828491211,0.0758671760559082
0.008933333333333335,0.64,4.849822759628296,0.10056328773498535,0.03465986251831055
0.008933333333333335,0.67,3.0450685024261475,0.0800328254699707,0.03708696365356445
0.008933333333333335,0.7,3.739179849624634,0.13672804832458496,0.08773398399353027
0.008933333333333335,0.73,5.974274396896362,0.1392805576324463,0.06717276573181152
0.008933333333333335,0.76,4.245924472808838,0.15027070045471191,0.04330921173095703
0.008933333333333335,0.79,4.9412829875946045,0.14827609062194824,0.06548285484313965
0.008933333333333335,0.8200000000000001,4.607682704925537,0.18740224838256836,0.05123090744018555
0.008933333333333335,0.85,5.159041166305542,0.16079950332641602,0.051665544509887695
0.008933333333333335,0.88,3.132392406463623,0.07995104789733887,0.0340883731842041
0.008933333333333335,0.9099999999999999,3.5935823917388916,0.12431812286376953,0.037091970443725586
0.008933333333333335,0.94,3.706538677215576,0.15505766868591309,0.10439395904541016
0.008933333333333335,0.97,4.51237154006958,0.202622652053833,0.07772397994995117
0.008933333333333335,1.0,5.357304334640503,0.27806544303894043,0.05358242988586426
0.011866666666666668,0.55,3.87589430809021,0.06335020065307617,0.03470730781555176
0.011866666666666668,0.5800000000000001,2.559004068374634,0.06261324882507324,0.03716468811035156
0.011866666666666668,0.61,2.3565728664398193,0.06668782234191895,0.03353381156921387
0.011866666666666668,0.64,2.696308135986328,0.09893107414245605,0.03459906578063965
0.011866666666666668,0.67,2.4063491821289062,0.06228065490722656,0.02955460548400879
0.011866666666666668,0.7,2.5709121227264404,0.07860827445983887,0.03708171844482422
0.011866666666666668,0.73,2.4798898696899414,0.07407021522521973,0.03702259063720703
0.011866666666666668,0.76,2.4243264198303223,0.05961966514587402,0.030569076538085938
0.011866666666666668,0.79,2.371804714202881,0.0626676082611084,0.029076814651489258
0.011866666666666668,0.8200000000000001,2.2456905841827393,0.0634310245513916,0.03132486343383789
0.011866666666666668,0.85,2.354938507080078,0.06885790824890137,0.034067630767822266
0.011866666666666668,0.88,2.4751088619232178,0.06406068801879883,0.03830909729003906
0.011866666666666668,0.9099999999999999,2.4438250064849854,0.0704805850982666,0.036081790924072266
0.011866666666666668,0.94,2.4214725494384766,0.0699763298034668,0.036718130111694336
0.011866666666666668,0.97,2.5288217067718506,0.07414770126342773,0.04065704345703125
0.011866666666666668,1.0,2.5411946773529053,0.06786203384399414,0.03832674026489258
0.014800000000000002,0.55,2.221935510635376,0.07209277153015137,0.03472757339477539
0.014800000000000002,0.5800000000000001,2.172255277633667,0.062276601791381836,0.03707385063171387
0.014800000000000002,0.61,2.1725692749023438,0.057129859924316406,0.03561067581176758
0.014800000000000002,0.64,2.1684746742248535,0.06513023376464844,0.02823662757873535
0.014800000000000002,0.67,2.2171034812927246,0.06352972984313965,0.03484225273132324
0.014800000000000002,0.7,2.298287868499756,0.06316232681274414,0.03361701965332031
0.014800000000000002,0.73,2.2990620136260986,0.07379031181335449,0.03982853889465332
0.014800000000000002,0.76,2.525646924972534,0.06568288803100586,0.0361020565032959
0.014800000000000002,0.79,2.141676902770996,0.06221461296081543,0.029038667678833008
0.014800000000000002,0.8200000000000001,2.0372211933135986,0.06004476547241211,0.03402423858642578
0.014800000000000002,0.85,2.2691750526428223,0.06618499755859375,0.03408503532409668
0.014800000000000002,0.88,2.180509090423584,0.06269359588623047,0.03361082077026367
0.014800000000000002,0.9099999999999999,2.090237855911255,0.06720280647277832,0.028119802474975586
0.014800000000000002,0.94,2.082156181335449,0.06074380874633789,0.029381752014160156
0.014800000000000002,0.97,2.1422035694122314,0.05238461494445801,0.02505636215209961
0.014800000000000002,1.0,1.9132919311523438,0.06212258338928223,0.03259086608886719
0.017733333333333337,0.55,1.3969454765319824,0.045572757720947266,0.02704024314880371
0.017733333333333337,0.5800000000000001,1.391639232635498,0.04658913612365723,0.02954888343811035
0.017733333333333337,0.61,1.3720190525054932,0.04957866668701172,0.028046369552612305
0.017733333333333337,0.64,1.3767895698547363,0.04310750961303711,0.02755570411682129
0.017733333333333337,0.67,1.4137217998504639,0.05185055732727051,0.0270388126373291
0.017733333333333337,0.7,1.3970067501068115,0.049382686614990234,0.028084993362426758
0.017733333333333337,0.73,1.3841638565063477,0.0486912727355957,0.0251772403717041
0.017733333333333337,0.76,1.373781681060791,0.04417300224304199,0.026575326919555664
0.017733333333333337,0.79,1.3410422801971436,0.044370412826538086,0.028028488159179688
0.017733333333333337,0.8200000000000001,1.3550331592559814,0.04660677909851074,0.024908065795898438
0.017733333333333337,0.85,1.3566792011260986,0.04699993133544922,0.026041746139526367
0.017733333333333337,0.88,1.3425483703613281,0.04324460029602051,0.026026248931884766
0.017733333333333337,0.9099999999999999,1.350670337677002,0.04608154296875,0.02404952049255371
0.017733333333333337,0.94,1.3459346294403076,0.04567408561706543,0.024528980255126953
0.017733333333333337,0.97,1.357832908630371,0.043058156967163086,0.02755904197692871
0.017733333333333337,1.0,1.3460719585418701,0.044634342193603516,0.026164531707763672
0.020666666666666667,0.55,1.1060152053833008,0.03862166404724121,0.023543834686279297
0.020666666666666667,0.5800000000000001,1.114457130432129,0.03505301475524902,0.022347211837768555
0.020666666666666667,0.61,1.128950595855713,0.04273176193237305,0.024153470993041992
0.020666666666666667,0.64,1.1140451431274414,0.03855395317077637,0.024600982666015625
0.020666666666666667,0.67,1.11566162109375,0.03858470916748047,0.025031328201293945
0.020666666666666667,0.7,1.1258082389831543,0.042591094970703125,0.023538589477539062
0.020666666666666667,0.73,1.097743272781372,0.03705787658691406,0.02707052230834961
0.020666666666666667,0.76,1.3229091167449951,0.04637789726257324,0.03057861328125
0.020666666666666667,0.79,1.114248514175415,0.03795456886291504,0.02303028106689453
0.020666666666666667,0.8200000000000001,1.1466727256774902,0.037792205810546875,0.025584936141967773
0.020666666666666667,0.85,1.1095755100250244,0.038057565689086914,0.023032188415527344
0.020666666666666667,0.88,1.1202991008758545,0.040573835372924805,0.022538423538208008
0.020666666666666667,0.9099999999999999,1.1188843250274658,0.0387873649597168,0.02355790138244629
0.020666666666666667,0.94,1.1365697383880615,0.043579816818237305,0.02305126190185547
0.020666666666666667,0.97,1.1878952980041504,0.04107308387756348,0.028557300567626953
0.020666666666666667,1.0,1.1281712055206299,0.03905487060546875,0.022031068801879883
0.023600000000000003,0.55,1.1091971397399902,0.0371394157409668,0.022304534912109375
0.023600000000000003,0.5800000000000001,1.0824058055877686,0.038072824478149414,0.023032188415527344
0.023600000000000003,0.61,1.1254849433898926,0.035692691802978516,0.02298116683959961
0.023600000000000003,0.64,1.1087491512298584,0.03605341911315918,0.02315235137939453
